Strategy,Student,Step,AvgMastery
linucb,student_36,33,0.2824700220769483
linucb,student_36,34,0.2826102698417797
linucb,student_36,35,0.28263014713646634
linucb,student_36,36,0.2826329697247576
linucb,student_36,37,0.3017845018454394
linucb,student_36,38,0.28976738252544787
linucb,student_36,39,0.2876397280560005
linucb,student_36,40,0.2873268783512449
linucb,student_37,1,0.14626928531403613
linucb,student_37,2,0.1742774401322806
linucb,student_37,3,0.1531390932226797
linucb,student_37,4,0.1484186624547977
linucb,student_37,5,0.16797960344638743
linucb,student_37,6,0.1514035216751833
linucb,student_37,7,0.14814193722741012
linucb,student_37,8,0.16345345139964856
linucb,student_37,9,0.17976561587593118
linucb,student_37,10,0.15499689209490594
linucb,student_37,11,0.14872881089774959
linucb,student_37,12,0.14773822849504545
linucb,student_37,13,0.1475952662919468
linucb,student_37,14,0.16962155442633653
linucb,student_37,15,0.15182190189813496
linucb,student_37,16,0.1482075407196836
linucb,student_37,17,0.14766257357941778
linucb,student_37,18,0.147584486730731
linucb,student_37,19,0.14757338107272053
linucb,student_37,20,0.1690816357924508
linucb,student_37,21,0.20086974920541215
linucb,student_37,22,0.21507300708820495
linucb,student_37,23,0.21675099594263136
linucb,student_37,24,0.2169831818179984
linucb,student_37,25,0.2170160416518413
linucb,student_37,26,0.2170207068072939
linucb,student_37,27,0.21702136942232444
linucb,student_37,28,0.21702146354278715
linucb,student_37,29,0.21702147691215104
linucb,student_37,30,0.217021478811208
linucb,student_37,31,0.22665476647794114
linucb,student_37,32,0.24831436128606557
linucb,student_37,33,0.27279509827936055
linucb,student_37,34,0.2407043837703672
linucb,student_37,35,0.26871670426562133
linucb,student_37,36,0.23618488522200884
linucb,student_37,37,0.22055047351742843
linucb,student_37,38,0.2175447920422454
linucb,student_37,39,0.2170962804115402
linucb,student_37,40,0.21703211379989026
linucb,student_38,1,0.07343804556904288
linucb,student_38,2,0.07311572042657355
linucb,student_38,3,0.07306969983099582
linucb,student_38,4,0.07306315803245055
linucb,student_38,5,0.08932341991427516
linucb,student_38,6,0.07592799135911761
linucb,student_38,7,0.09947512421094391
linucb,student_38,8,0.07854047864353876
linucb,student_38,9,0.07389468252882736
linucb,student_38,10,0.07318152970338042
linucb,student_38,11,0.07307906707822896
linucb,student_38,12,0.07306448899825946
linucb,student_38,13,0.08894559172541093
linucb,student_38,14,0.11213135396522228
linucb,student_38,15,0.12960861237477692
linucb,student_38,16,0.14146089726294211
linucb,student_38,17,0.14825397079122768
linucb,student_38,18,0.16564626819929332
linucb,student_38,19,0.15215991278379773
linucb,student_38,20,0.1689167808004841
linucb,student_38,21,0.2012248178249504
linucb,student_38,22,0.2163797454253682
linucb,student_38,23,0.21555891551988915
linucb,student_38,24,0.2361682896089167
linucb,student_38,25,0.2639722306285006
linucb,student_38,26,0.29270804828241564
linucb,student_38,27,0.26791282953044876
linucb,student_38,28,0.28864529884618323
linucb,student_38,29,0.31656822997048223
linucb,student_38,30,0.3334449143619383
linucb,student_38,31,0.3464114329807757
linucb,student_38,32,0.3542675725563395
linucb,student_38,33,0.36873791339973566
linucb,student_38,34,0.3697317910338182
linucb,student_38,35,0.3698707777873775
linucb,student_38,36,0.38537171949810783
linucb,student_38,37,0.4016780130394513
linucb,student_38,38,0.43203521354186236
linucb,student_38,39,0.4597536269045383
linucb,student_38,40,0.489366449082343
linucb,student_39,1,0.18193136982587335
linucb,student_39,2,0.19168197282297728
linucb,student_39,3,0.19966470751047696
linucb,student_39,4,0.20067284923999876
linucb,student_39,5,0.20081379942979982
linucb,student_39,6,0.2008337760568427
linucb,student_39,7,0.20083661274591716
linucb,student_39,8,0.2008370156665529
linucb,student_39,9,0.2008370728992315
linucb,student_39,10,0.20083708102886597
linucb,student_39,11,0.2008370821836434
linucb,student_39,12,0.2008370823476743
linucb,student_39,13,0.20083708237097417
linucb,student_39,14,0.2008370823742838
linucb,student_39,15,0.20083708237475392
linucb,student_39,16,0.2008370823748207
linucb,student_39,17,0.2008370823748302
linucb,student_39,18,0.20083708237483153
linucb,student_39,19,0.2008370823748317
linucb,student_39,20,0.20083708237483175
linucb,student_39,21,0.22185138750785005
linucb,student_39,22,0.20482098918294991
linucb,student_39,23,0.22884921019312668
linucb,student_39,24,0.24748483322518786
linucb,student_39,25,0.26627925590065965
linucb,student_39,26,0.2915246820158482
linucb,student_39,27,0.28501960609977134
linucb,student_39,28,0.28398709144370626
linucb,student_39,29,0.2838379761350928
linucb,student_39,30,0.30300213520295205
linucb,student_39,31,0.32389111381270996
linucb,student_39,32,0.34652483564455894
linucb,student_39,33,0.36795152459250896
linucb,student_39,34,0.37750389792926026
linucb,student_39,35,0.3865641094261983
linucb,student_39,36,0.39121008245024497
linucb,student_39,37,0.39554524490048526
linucb,student_39,38,0.3967262878562649
linucb,student_39,39,0.3978538916791729
linucb,student_39,40,0.4127762967891664
linucb,student_40,1,0.09073746938709441
linucb,student_40,2,0.1037036448826389
linucb,student_40,3,0.12621388500393252
linucb,student_40,4,0.15224059070122944
linucb,student_40,5,0.1602562742000843
linucb,student_40,6,0.16126812043988864
linucb,student_40,7,0.16140958040897888
linucb,student_40,8,0.1614296291242992
linucb,student_40,9,0.1614324760466798
linucb,student_40,10,0.18196492681870113
linucb,student_40,11,0.1652957446581176
linucb,student_40,12,0.16200815143377692
linucb,student_40,13,0.16151521712873715
linucb,student_40,14,0.16144464489763158
linucb,student_40,15,0.18560766168888232
linucb,student_40,16,0.21499248706636961
linucb,student_40,17,0.22900903447763007
linucb,student_40,18,0.23113159675631675
linucb,student_40,19,0.23142330908884012
linucb,student_40,20,0.23146455452923176
linucb,student_40,21,0.23147040942143648
linucb,student_40,22,0.23147124100493158
linucb,student_40,23,0.25200387865692925
linucb,student_40,24,0.2797592252898594
linucb,student_40,25,0.30476584718512145
linucb,student_40,26,0.3309887643304335
linucb,student_40,27,0.34978049550402407
linucb,student_40,28,0.3589647349966556
linucb,student_40,29,0.36141740495095526
linucb,student_40,30,0.3625585412656947
linucb,student_40,31,0.36289393708538675
linucb,student_40,32,0.36305315206404254
linucb,student_40,33,0.36310054126677094
linucb,student_40,34,0.3631231000057304
linucb,student_40,35,0.3902703090193167
linucb,student_40,36,0.39027351223800905
linucb,student_40,37,0.3902739672175169
linucb,student_40,38,0.41280216554784926
linucb,student_40,39,0.4126502572847884
linucb,student_40,40,0.4245137039796461
linucb,student_41,1,0.11714676121849588
linucb,student_41,2,0.11587401293654999
linucb,student_41,3,0.11568948341514429
linucb,student_41,4,0.115663194754785
linucb,student_41,5,0.11565945901017159
linucb,student_41,6,0.11565892833314251
linucb,student_41,7,0.1339398405521007
linucb,student_41,8,0.11898000415685149
linucb,student_41,9,0.11615006259219662
linucb,student_41,10,0.11572902772091481
linucb,student_41,11,0.11566881860793839
linucb,student_41,12,0.11566025798957903
linucb,student_41,13,0.1156590418272928
linucb,student_41,14,0.11565886907363114
linucb,student_41,15,0.1156588445346914
linucb,student_41,16,0.13925827020231765
linucb,student_41,17,0.12032492838170977
linucb,student_41,18,0.11636071378539604
linucb,student_41,19,0.1157593803697104
linucb,student_41,20,0.115673138860115
linucb,student_41,21,0.11566087183956042
linucb,student_41,22,0.11565912902548071
linucb,student_41,23,0.1392587458161647
linucb,student_41,24,0.1203250592798259
linucb,student_41,25,0.14188884003460592
linucb,student_41,26,0.12108198183408918
linucb,student_41,27,0.11648246830980259
linucb,student_41,28,0.13745930858655017
linucb,student_41,29,0.11984418694123966
linucb,student_41,30,0.1162845995676204
linucb,student_41,31,0.11574839536369387
linucb,student_41,32,0.11567157494471082
linucb,student_41,33,0.1156606496208148
linucb,student_41,34,0.1156590974588715
linucb,student_41,35,0.11565887697588723
linucb,student_41,36,0.11565884565717183
linucb,student_41,37,0.14096731527761716
linucb,student_41,38,0.12080902789362051
linucb,student_41,39,0.11643829981950495
linucb,student_41,40,0.11577059852016197
linucb,student_42,1,0.14205826512548733
linucb,student_42,2,0.14168610515664654
linucb,student_42,3,0.14163292692096147
linucb,student_42,4,0.14162536680812152
linucb,student_42,5,0.14162429279949248
linucb,student_42,6,0.14162414023884617
linucb,student_42,7,0.14162411856824733
linucb,student_42,8,0.1416241154900362
linucb,student_42,9,0.16522353877062604
linucb,student_42,10,0.1922383657637068
linucb,student_42,11,0.20833289890249254
linucb,student_42,12,0.21025451273968318
linucb,student_42,13,0.21051941873196214
linucb,student_42,14,0.22794780250064187
linucb,student_42,15,0.21367880617948568
linucb,student_42,16,0.21102275171795679
linucb,student_42,17,0.21062874287465402
linucb,student_42,18,0.23119811926627312
linucb,student_42,19,0.25995753505857977
linucb,student_42,20,0.22764946983065373
linucb,student_42,21,0.21361164658401266
linucb,student_42,22,0.2193817597732275
linucb,student_42,23,0.2119630495119946
linucb,student_42,24,0.2107653259859241
linucb,student_42,25,0.21059188612580793
linucb,student_42,26,0.21056718170144526
linucb,student_42,27,0.2311021878394484
linucb,student_42,28,0.2144276612000113
linucb,student_42,29,0.2111385709218874
linucb,student_42,30,0.21064539956790276
linucb,student_42,31,0.21057479313051464
linucb,student_42,32,0.23773702237272584
linucb,student_42,33,0.257505598760787
linucb,student_42,34,0.27610359299334125
linucb,student_42,35,0.29530812754279173
linucb,student_42,36,0.32667353863872284
linucb,student_42,37,0.3093521213503778
linucb,student_42,38,0.3058785324853611
linucb,student_42,39,0.3231601011531245
linucb,student_42,40,0.30849995810723346
linucb,student_43,1,0.1192132003740125
linucb,student_43,2,0.13650185239991305
linucb,student_43,3,0.16593961797365928
linucb,student_43,4,0.18549363495871887
linucb,student_43,5,0.20368580561848645
linucb,student_43,6,0.19016754295025753
linucb,student_43,7,0.20962897718267318
linucb,student_43,8,0.23799132356046673
linucb,student_43,9,0.25343894618476154
linucb,student_43,10,0.2591533066178381
linucb,student_43,11,0.2639974699782727
linucb,student_43,12,0.2647423674253214
linucb,student_43,13,0.2653817681146088
linucb,student_43,14,0.29244065373115646
linucb,student_43,15,0.3079152130077745
linucb,student_43,16,0.29521892972373676
linucb,student_43,17,0.2929377021716032
linucb,student_43,18,0.2926014128384199
linucb,student_43,19,0.31979754594731397
linucb,student_43,20,0.2984990772238904
linucb,student_43,21,0.31931645654824703
linucb,student_43,22,0.29835192155315265
linucb,student_43,23,0.3196464805735412
linucb,student_43,24,0.29845260190482287
linucb,student_43,25,0.29371163868067407
linucb,student_43,26,0.3132744389267648
linucb,student_43,27,0.34372265757173487
linucb,student_43,28,0.37340369084647934
linucb,student_43,29,0.3893256187760647
linucb,student_43,30,0.3960307276856257
linucb,student_43,31,0.411858982823927
linucb,student_43,32,0.4142168828328476
linucb,student_43,33,0.41507878645533314
linucb,student_43,34,0.44193644369043544
linucb,student_43,35,0.44205722301547895
linucb,student_43,36,0.44207434633092624
linucb,student_43,37,0.4692254058534824
linucb,student_43,38,0.46753185796341423
linucb,student_43,39,0.46728462015691274
linucb,student_43,40,0.4672493626212526
linucb,student_44,1,0.1404847025623349
linucb,student_44,2,0.14167459982493194
linucb,student_44,3,0.1418404925470362
linucb,student_44,4,0.14186399495282356
linucb,student_44,5,0.14186733211709768
linucb,student_44,6,0.1690201460500762
linucb,student_44,7,0.14757308803189978
linucb,student_44,8,0.172224997327626
linucb,student_44,9,0.19263064016315756
linucb,student_44,10,0.16015465061892345
linucb,student_44,11,0.1810988810025104
linucb,student_44,12,0.15234458041246243
linucb,student_44,13,0.1435686586254166
linucb,student_44,14,0.1421144759770387
linucb,student_44,15,0.1419030151464299
linucb,student_44,16,0.14187287682519253
linucb,student_44,17,0.141868593763297
linucb,student_44,18,0.1418679853324332
linucb,student_44,19,0.1418678989067594
linucb,student_44,20,0.1654673314579348
linucb,student_44,21,0.14653397722200398
linucb,student_44,22,0.14256975866224594
linucb,student_44,23,0.14196842460409007
linucb,student_44,24,0.1418821830014624
linucb,student_44,25,0.14186991596765672
linucb,student_44,26,0.14186817315169406
linucb,student_44,27,0.1418679255857556
linucb,student_44,28,0.14186789042000109
linucb,student_44,29,0.1418678854248627
linucb,student_44,30,0.14186788471532594
linucb,student_44,31,0.14186788461453947
linucb,student_44,32,0.14186788460022323
linucb,student_44,33,0.14186788459818966
linucb,student_44,34,0.1418678845979008
linucb,student_44,35,0.15851520965304264
linucb,student_44,36,0.14481868794868016
linucb,student_44,37,0.17193601591747368
linucb,student_44,38,0.19688948478538404
linucb,student_44,39,0.20985348375436963
linucb,student_44,40,0.2126220650658167
linucb,student_45,1,0.1239519050693448
linucb,student_45,2,0.12514897693384033
linucb,student_45,3,0.1446485985376008
linucb,student_45,4,0.173663849281824
linucb,student_45,5,0.18786333826688892
linucb,student_45,6,0.20959227008309048
linucb,student_45,7,0.19106507501413386
linucb,student_45,8,0.2120619359621995
linucb,student_45,9,0.1917606014993765
linucb,student_45,10,0.18734026713695395
linucb,student_45,11,0.18666440175660656
linucb,student_45,12,0.18656735474870026
linucb,student_45,13,0.1865535483768104
linucb,student_45,14,0.18655158681428832
linucb,student_45,15,0.18655130817456722
linucb,student_45,16,0.18655126859488622
linucb,student_45,17,0.20960861933427855
linucb,student_45,18,0.2377914975519635
linucb,student_45,19,0.253449324285913
linucb,student_45,20,0.2632580118876822
linucb,student_45,21,0.26446661291920276
linucb,student_45,22,0.2646350644242835
linucb,student_45,23,0.28992339627927605
linucb,student_45,24,0.2873676552635351
linucb,student_45,25,0.28698916519910184
linucb,student_45,26,0.2869350769710816
linucb,student_45,27,0.30358581748930785
linucb,student_45,28,0.28987965591720855
linucb,student_45,29,0.28736097632954977
linucb,student_45,30,0.31124606083531675
linucb,student_45,31,0.34209064845888437
linucb,student_45,32,0.35824152513185176
linucb,student_45,33,0.3803994335260907
linucb,student_45,34,0.375822193862704
linucb,student_45,35,0.37512041069614505
linucb,student_45,36,0.3750196000876311
linucb,student_45,37,0.37500525742883545
linucb,student_45,38,0.37500321965512545
linucb,student_45,39,0.40215671768135897
linucb,student_45,40,0.3961159474646558
linucb,student_46,1,0.08573470924798134
linucb,student_46,2,0.08693820680634758
linucb,student_46,3,0.08710596027381064
linucb,student_46,4,0.08712972559572459
linucb,student_46,5,0.08713310007802026
linucb,student_46,6,0.08713357938220317
linucb,student_46,7,0.08713364746466541
linucb,student_46,8,0.10499303105602513
linucb,student_46,9,0.13596019681261387
linucb,student_46,10,0.14989739577727665
linucb,student_46,11,0.15721009294500757
linucb,student_46,12,0.15814217852414447
linucb,student_46,13,0.15827264961412185
linucb,student_46,14,0.15829114412582365
linucb,student_46,15,0.15829377041572157
linucb,student_46,16,0.1582941434527036
linucb,student_46,17,0.17615350475354322
linucb,student_46,18,0.16151801091182807
linucb,student_46,19,0.15877045137919638
linucb,student_46,20,0.18106933476012774
linucb,student_46,21,0.16273649546432595
linucb,student_46,22,0.1945768483141045
linucb,student_46,23,0.21870841993544332
linucb,student_46,24,0.2241973425181474
linucb,student_46,25,0.22688377590152195
linucb,student_46,26,0.2276015923550848
linucb,student_46,27,0.22796766068032717
linucb,student_46,28,0.2531906639179687
linucb,student_46,29,0.25324236193012867
linucb,student_46,30,0.2532496993736577
linucb,student_46,31,0.28040200420336037
linucb,student_46,32,0.26038770532438454
linucb,student_46,33,0.25606643855498473
linucb,student_46,34,0.25540686323073153
linucb,student_46,35,0.2553121801411521
linucb,student_46,36,0.2552987105783259
linucb,student_46,37,0.25529679687873424
linucb,student_46,38,0.25529652503814326
linucb,student_46,39,0.25529648642425623
linucb,student_46,40,0.2552964809393257
linucb,student_47,1,0.09398910361077939
linucb,student_47,2,0.11454430443697156
linucb,student_47,3,0.09782750465844536
linucb,student_47,4,0.0945265577583367
linucb,student_47,5,0.09403150855259453
linucb,student_47,6,0.09396063113104247
linucb,student_47,7,0.09395055196722536
linucb,student_47,8,0.10307300683727773
linucb,student_47,9,0.13037866984414584
linucb,student_47,10,0.15443287289645793
linucb,student_47,11,0.1602033208507501
linucb,student_47,12,0.160954929167306
linucb,student_47,13,0.1610604343821634
linucb,student_47,14,0.16107539585331024
linucb,student_47,15,0.16107752055740535
linucb,student_47,16,0.16107782235177998
linucb,student_47,17,0.1802295636839406
linucb,student_47,18,0.16460407041563832
linucb,student_47,19,0.1939513558240643
linucb,student_47,20,0.21859702243134105
linucb,student_47,21,0.2297331541699662
linucb,student_47,22,0.23286707451993746
linucb,student_47,23,0.23529851812539185
linucb,student_47,24,0.23572270718866717
linucb,student_47,25,0.23605530717514278
linucb,student_47,26,0.23611515845880607
linucb,student_47,27,0.23616215470154142
linucb,student_47,28,0.2562188018989372
linucb,student_47,29,0.27136021132155264
linucb,student_47,30,0.25884994750877893
linucb,student_47,31,0.256611255754205
linucb,student_47,32,0.25628147066515417
linucb,student_47,33,0.256234379344455
linucb,student_47,34,0.2763005980685947
linucb,student_47,35,0.3085049638131839
linucb,student_47,36,0.3346532072443206
linucb,student_47,37,0.35372992140300624
linucb,student_47,38,0.36213556316578144
linucb,student_47,39,0.3854574362785645
linucb,student_47,40,0.3870851990451609
linucb,student_48,1,0.1170433742152241
linucb,student_48,2,0.11751309966777855
linucb,student_48,3,0.11757932846092702
linucb,student_48,4,0.11758872607615066
linucb,student_48,5,0.11759006076546535
linucb,student_48,6,0.11759025034799686
linucb,student_48,7,0.11759027727725264
linucb,student_48,8,0.11759028110242938
linucb,student_48,9,0.11759028164577832
linucb,student_48,10,0.11759028172295856
linucb,student_48,11,0.11759028173392168
linucb,student_48,12,0.11759028173547893
linucb,student_48,13,0.1428987476079122
linucb,student_48,14,0.17042909018991428
linucb,student_48,15,0.184959494555886
linucb,student_48,16,0.1881591561609256
linucb,student_48,17,0.2057914213904287
linucb,student_48,18,0.19172094833552233
linucb,student_48,19,0.18911377704597654
linucb,student_48,20,0.2166044807297373
linucb,student_48,21,0.23429322174300485
linucb,student_48,22,0.20289103284044321
linucb,student_48,23,0.19109725032003577
linucb,student_48,24,0.1890190780262171
linucb,student_48,25,0.1887137551150064
linucb,student_48,26,0.18867017389249832
linucb,student_48,27,0.21398385662649247
linucb,student_48,28,0.2400356697415353
linucb,student_48,29,0.2556007229034386
linucb,student_48,30,0.26502258148988195
linucb,student_48,31,0.2661895205573453
linucb,student_48,32,0.26635227044210885
linucb,student_48,33,0.26637532874196884
linucb,student_48,34,0.2663786028696358
linucb,student_48,35,0.29168667694548495
linucb,student_48,36,0.30839427584188966
linucb,student_48,37,0.2893892124739533
linucb,student_48,38,0.28540205106487376
linucb,student_48,39,0.2847969965011225
linucb,student_48,40,0.2847102161221133
linucb,student_49,1,0.08924758996266606
linucb,student_49,2,0.08279718047968548
linucb,student_49,3,0.08177437113481344
linucb,student_49,4,0.08162668072223839
linucb,student_49,5,0.08160565262739716
linucb,student_49,6,0.08160266468413363
linucb,student_49,7,0.08160224024023173
linucb,student_49,8,0.08160217994949832
linucb,student_49,9,0.0816021713854655
linucb,student_49,10,0.0816021701689834
linucb,student_49,11,0.08160216999618763
linucb,student_49,12,0.08160216997164278
linucb,student_49,13,0.0816021699681563
linucb,student_49,14,0.08160216996766106
linucb,student_49,15,0.08160216996759072
linucb,student_49,16,0.08160216996758073
linucb,student_49,17,0.0816021699675793
linucb,student_49,18,0.08160216996757909
linucb,student_49,19,0.08160216996757907
linucb,student_49,20,0.08160216996757906
linucb,student_49,21,0.09864505935809825
linucb,student_49,22,0.08464098631842348
linucb,student_49,23,0.1137421174494569
linucb,student_49,24,0.14114136726620227
linucb,student_49,25,0.15371014397784014
linucb,student_49,26,0.15057724044706258
linucb,student_49,27,0.15010873470991706
linucb,student_49,28,0.17376045676513532
linucb,student_49,29,0.15473264227190778
linucb,student_49,30,0.1677396230037911
linucb,student_49,31,0.15321999097311906
linucb,student_49,32,0.15050153842116656
linucb,student_49,33,0.1673250185193049
linucb,student_49,34,0.15312590532103898
linucb,student_49,35,0.16634548042565336
linucb,student_49,36,0.15290821146440503
linucb,student_49,37,0.1504538625507584
linucb,student_49,38,0.15009100483066448
linucb,student_49,39,0.1500391635188118
linucb,student_49,40,0.15003179362713936
random,student_0,1,0.06904512333776835
random,student_0,2,0.06964036695978017
random,student_0,3,0.089649363644326
random,student_0,4,0.12021360960900605
random,student_0,5,0.13522631997731668
random,student_0,6,0.14476907960473712
random,student_0,7,0.1459490853182716
random,student_0,8,0.1461136242211433
random,student_0,9,0.14613693532777625
random,student_0,10,0.14614024533906614
random,student_0,11,0.1461407154864079
random,student_0,12,0.16318357363816136
random,student_0,13,0.1908016996161007
random,student_0,14,0.21013724908775858
random,student_0,15,0.21437442997878642
random,student_0,16,0.21595665242253723
random,student_0,17,0.21652089591929727
random,student_0,18,0.21674015298917368
random,student_0,19,0.2168195902326258
random,student_0,20,0.21685062667564214
random,student_0,21,0.2168618961590887
random,student_0,22,0.21686630257278391
random,student_0,23,0.2168679030652172
random,student_0,24,0.23887911460032604
random,student_0,25,0.2388793419372223
random,student_0,26,0.2388793742292785
random,student_0,27,0.2388793788162159
random,student_0,28,0.2559222679019564
random,student_0,29,0.24191819568829864
random,student_0,30,0.23932726945212224
random,student_0,31,0.2389433421215702
random,student_0,32,0.23888847210387454
random,student_0,33,0.23888067126808446
random,student_0,34,0.23887956305751049
random,student_0,35,0.23887940563846496
random,student_0,36,0.23887938327774919
random,student_0,37,0.23887938010151002
random,student_0,38,0.251979438033813
random,student_0,39,0.24108492696746708
random,student_0,40,0.26600506827660053
random,student_1,1,0.10781039141491688
random,student_1,2,0.10888842849821112
random,student_1,3,0.10903898714516273
random,student_1,4,0.10906032231575673
random,student_1,5,0.10906335185321923
random,student_1,6,0.10906378216453984
random,student_1,7,0.13621696606026765
random,student_1,8,0.11476932141209066
random,student_1,9,0.10993349119338668
random,student_1,10,0.1091886767137591
random,student_1,11,0.13843930268293542
random,student_1,12,0.16275324328872867
random,student_1,13,0.1761959120060026
random,student_1,14,0.16870737476279643
random,student_1,15,0.1674967859465045
random,student_1,16,0.1673214463558406
random,student_1,17,0.16729647058139974
random,student_1,18,0.1831781604760132
random,student_1,19,0.17007659017281848
random,student_1,20,0.19095743576903113
random,student_1,21,0.17197651560293403
random,student_1,22,0.1679970899581544
random,student_1,23,0.16739329019116336
random,student_1,24,0.16730669152985
random,student_1,25,0.16729437363792046
random,student_1,26,0.16729262359497069
random,student_1,27,0.1672923750024146
random,student_1,28,0.16729233969083257
random,student_1,29,0.16729233467498003
random,student_1,30,0.1672923339625009
random,student_1,31,0.1672923338612965
random,student_1,32,0.19444557253792727
random,student_1,33,0.17299784102570018
random,student_1,34,0.16816197803788369
random,student_1,35,0.16741715808001734
random,student_1,36,0.1673100910069714
random,student_1,37,0.18517731343766627
random,student_1,38,0.20508075841945217
random,student_1,39,0.1770674631830863
random,student_1,40,0.1936360409323399
random,student_2,1,0.07260600553390827
random,student_2,2,0.07280481907013585
random,student_2,3,0.07283297077499738
random,student_2,4,0.07283696780964623
random,student_2,5,0.07283753553420873
random,student_2,6,0.07283761617617511
random,student_2,7,0.07283762763098521
random,student_2,8,0.07283762925808862
random,student_2,9,0.08692992772974989
random,student_2,10,0.11646855444755562
random,student_2,11,0.13723115061422772
random,student_2,12,0.1436328609988195
random,student_2,13,0.1444592763149791
random,student_2,14,0.14457514681755237
random,student_2,15,0.14459157546946352
random,student_2,16,0.16512276699314093
random,student_2,17,0.14845621813602886
random,student_2,18,0.14516936237170425
random,student_2,19,0.14467654483428224
random,student_2,20,0.14460598945270717
random,student_2,21,0.16562706640899114
random,student_2,22,0.1485828753766166
random,student_2,23,0.14518916495373438
random,student_2,24,0.14467939738222407
random,student_2,25,0.14460639545448523
random,student_2,26,0.1624711237179952
random,student_2,27,0.18237489300011256
random,student_2,28,0.19344318703251248
random,student_2,29,0.21075410872129066
random,student_2,30,0.2178820875034867
random,student_2,31,0.241181943382629
random,student_2,32,0.2585526370291662
random,student_2,33,0.24511826020790162
random,student_2,34,0.24266459876146182
random,student_2,35,0.24230184685090425
random,student_2,36,0.24225002074375954
random,student_2,37,0.2422426530154079
random,student_2,38,0.2713942176885465
random,student_2,39,0.25563734803232446
random,student_2,40,0.27733466828465875
random,student_3,1,0.09661209704576028
random,student_3,2,0.09666750007471499
random,student_3,3,0.09667536290511025
random,student_3,4,0.10977518458799851
random,student_3,5,0.12409214608771625
random,student_3,6,0.1537034833429559
random,student_3,7,0.16481861141573848
random,student_3,8,0.16226932572331457
random,student_3,9,0.17908156926370547
random,student_3,10,0.164914854447911
random,student_3,11,0.1622840442611174
random,student_3,12,0.16189394573626026
random,student_3,13,0.1618381882369938
random,student_3,14,0.16183026111664497
random,student_3,15,0.16182913496344145
random,student_3,16,0.1618289749956365
random,student_3,17,0.1707025233263256
random,student_3,18,0.19735523192845936
random,student_3,19,0.22188015335915154
random,student_3,20,0.2352861929097084
random,student_3,21,0.254226457768423
random,student_3,22,0.25077029667774803
random,student_3,23,0.2502505938073459
random,student_3,24,0.2501761572116577
random,student_3,25,0.25016557131417905
random,student_3,26,0.250164067382693
random,student_3,27,0.25016385375095845
random,student_3,28,0.25016382340543863
random,student_3,29,0.25016381909499347
random,student_3,30,0.25016381848271424
random,student_3,31,0.2501638183957427
random,student_3,32,0.2501638183833888
random,student_3,33,0.250163818381634
random,student_3,34,0.2693155847617834
random,student_3,35,0.2562533106573004
random,student_3,36,0.25388732215177806
random,student_3,37,0.27323973031024446
random,student_3,38,0.25761417993048824
random,student_3,39,0.28035426023030413
random,student_3,40,0.30763827701805463
random,student_4,1,0.11511149226577977
random,student_4,2,0.14135891703985715
random,student_4,3,0.16647186805973332
random,student_4,4,0.18223019308712488
random,student_4,5,0.1720297281903704
random,student_4,6,0.18619925377701138
random,student_4,7,0.1728481343897292
random,student_4,8,0.17041422314267166
random,student_4,9,0.17005450998173768
random,student_4,10,0.1700031205174105
random,student_4,11,0.16999581491400714
random,student_4,12,0.16999477706582422
random,student_4,13,0.16999462964177722
random,student_4,14,0.1699946087008124
random,student_4,15,0.19100891584251797
random,student_4,16,0.1739785134273724
random,student_4,17,0.17058874382110098
random,student_4,18,0.17007960247798512
random,student_4,19,0.17000669096295865
random,student_4,20,0.16999632220425628
random,student_4,21,0.16999484912661464
random,student_4,22,0.18443085918228427
random,student_4,23,0.17247193067046543
random,student_4,24,0.20126812754403367
random,student_4,25,0.17708124727735974
random,student_4,26,0.20579663102506382
random,student_4,27,0.2312513238988538
random,student_4,28,0.24118731219686199
random,student_4,29,0.24240953166905563
random,student_4,30,0.24257984532426555
random,student_4,31,0.26042680454317635
random,student_4,32,0.25371345846455107
random,student_4,33,0.25264378506552554
random,student_4,34,0.2524892100930097
random,student_4,35,0.25246719936347867
random,student_4,36,0.2760690709270501
random,student_4,37,0.2614647617710374
random,student_4,38,0.2846173285660278
random,student_4,39,0.26567957494812294
random,student_4,40,0.28997204671766225
random,student_5,1,0.11035378999596746
random,student_5,2,0.11103857386924036
random,student_5,3,0.11113479936261021
random,student_5,4,0.13072830728990234
random,student_5,5,0.1569472339459553
random,student_5,6,0.17630490072582064
random,student_5,7,0.17262581428473656
random,student_5,8,0.1720704706590576
random,student_5,9,0.17199088372699645
random,student_5,10,0.18643026859519937
random,student_5,11,0.1744584006162
random,student_5,12,0.1723408119013227
random,student_5,13,0.17202949431821435
random,student_5,14,0.18909313044334655
random,student_5,15,0.22017660131529124
random,student_5,16,0.23443873912714008
random,student_5,17,0.24198939683565432
random,student_5,18,0.24765602433376863
random,student_5,19,0.2721073467562557
random,student_5,20,0.27284652459997166
random,student_5,21,0.2729503050970164
random,student_5,22,0.2729650223918688
random,student_5,23,0.272967112428174
random,student_5,24,0.27296740929847624
random,student_5,25,0.27296745146735446
random,student_5,26,0.29827591229374145
random,student_5,27,0.3217752461065238
random,student_5,28,0.3016169735726318
random,student_5,29,0.32229690033892516
random,student_5,30,0.3511145140883924
random,student_5,31,0.3193590705916657
random,student_5,32,0.30689144566276266
random,student_5,33,0.3046624529572514
